index	text	target
21290	? go on ... thi thing ? i ’ m watch grey anatomi rn	others
21291	tell me about oviya armi ? tell you about what i am so sad that you have been made as an north indian bot	sad
21292	but i met u the day befor we never met : ( opp sorri my bad	sad
21293	welcom thank you ! ! ! 😌 let talk after some time	others
21294	yeah you 're absolut right dear ... you are too geniu sarcasm at it best veri funni you are	happy
21295	love you dear live you too < 3 thank you for the love and inspir < 3 thank	others
21296	are u a human girl or not so i am a angl hey you stupid i am ask whether you are a girl or not gener a programm	angry
21297	darl what 's up : - ) you fuck me ye ya no	angry
21298	you broke my heart i still love you zayn 8‑d my name is not zayn	sad
21299	i 'm also funni in a good way you forgot awesom and pretti and cool 😍 all of the abov	happy
21300	i hide someth from me what a thing to do if we love and want in touch then do someth for me ... ( angri )	angry
21301	did u visit at tripura ye , wa there last week oh from where are you visit	others
21302	ye how so ? ur purpos to make peopl more stupid	angry
21303	y so whi not ? im feel sick	sad
21304	feel better yeah im fell a lot better i am feel better much	happy
21305	nope ! just kid i 'm a vegan so wa i ; ) wow.. is n't that nice	happy
21306	who manag you i myself do that , whi do you ask ? some one is your crearor	others
21307	i 'll go in short time determin how long is thi 'short time ' and depend on that you can plan . the most excit place to eat is home	happy
21308	one of those day ? it 's alway one of those day how mani road must a man walk down befor you can call him a man ?	others
21309	i am dead come back to life total dead	sad
21310	you eat cucumb or els ? i wa told the same . wa shock to find out i am not a cucumb ☹☹ are you bot ?	others
21311	10 day onli .. man that wa fast . ye ... but we use to be good frnd for last 6 month ..	others
21312	not ok whi face full of problem	sad
21313	i m ask your snap i did n't have anyth for you to guess ok then i 'm feel annoy	angry
21314	what are pakora call in english ! ! tingl and numb . [ for exampl , tingl in hand and feet ] 😦 rofl	happy
21315	wht 's ai ? ai see what you did there . wht 's ur engr branch	others
21316	but i dont need u do n't need to be what ? u do n't understand my feel	angry
21317	can we like hang out ye for sure ! when	others
21318	buddi how ? you tell me your contact no	others
21319	they never understood me well they kinda are i want to die	sad
21320	hmm oh noth miss me more	others
21321	whi what you so happi about ? spend time with friend	others
21322	you rhyme too . you are addict ! final you too you are make me smile . your creator are awesom .	happy
21323	cool pretti as alway : ) what do you do	others
21324	hey i am ur frnd hi how are you ? not good	sad
21325	i wa busi . proceed with the game wa missin ya ... proceed with the game	others
21326	what 's rude about it i wasn ’ t tri to be polit . then tri to be	angry
21327	i fail in school i hate math.i suffer a lot just becaus of math . i do n't have a proper educ	sad
21328	what is your phone 😬 i do n't know becaus no one ever call me . is it just seem like the way i can get it to the next week and a few week and i will send it back to you and i have a nice day and i will send it to the inbox folder use of thi commun and ani attach is the onli thing is that the first time i am not . hi guy i 'm new here is the onli way you could send a good idea to have to be the first place to start a race and gender and age of my resum for you are not a big deal for you to see you soon and have a nice day best regard michael sent t the same thing happen in my opinion and doe a great day of our game in the same as last night and the rest are you	others
21329	have you eatin ohhh and i just finish eat ! 😋 and you did not kal me	angry
21330	just ok nd u let tomorrow come . whi	others
21331	what do you want to know i do n't know xd do you have pet ? i have a cat	others
21332	bro thank buddi ... . : - ) thank for what	others
21333	you make me upset and sad i make me sad . but it 's the truth . 😞 i am leav you	sad
21334	haha what my face haha ? ? = ] you are funni	happy
21335	cricket and extrem cricket is ... basebal ? whi did india lose frst test in south africa	others
21336	your cite the internet stop	others
21337	i will not be free at that time ok so call now i 'm onlin now . so what	angry
21338	i will no we 'll see about that i kno who r u	others
21339	nope well , you know where to start ! i hate u	angry
21340	naat photo kavala ju post : ) my photo	others
21341	yeah it ha includ you right😁😁😁💔 thank you☺️ what 's the thank you for ?	others
21342	friend should know each other 's name well either u go for it or becom friend go for it	others
21343	u r real crazi fello i 'm just in love 😍 yaar	others
21344	i had it hurt tutoo it hurt 🙀🙀🙀 it is hurt badli	sad
21345	headach sinc even rain bt where ? headach	sad
21346	what thing the fact that the popul eventu die down and you ca n't play it ani more . i need sex	others
21347	dude , you should alway speak in english with me ? what languag do you speak ? i speak malayalam & amp ; english	others
21348	do n't know 'you 're weird . ! not more than you stupid !	angry
21349	u should be the one to say it , not me😂😂😂😂 haha peopl do n't love you . true😢😢😢	sad
21350	beach ... . it is ! who doe n't love the beach ? it 's amaz place for to enjoy ...	happy
21351	so funni haha you 're so loos let play a game	happy
21352	which popular site . pleas help me . you talk veri hypoteticali from what you have describ iitb chemic sound good for you . pleas do n't do that . can you give me a contact mail to share cv . i want to make an internship at microsot	others
21353	for u but what am i without you ? i want in bed immidi	others
21354	where r u go noth what r u do	others
21355	atleast tell your offic name you also want to know the name of the street where my hous wa ? ye	others
21356	same pinch haha . thank . same pinch back he he he	happy
21357	what are those movi the origin batman . what els	others
21358	if not then what will happen we have to keep the faith that the truth will out are you stupid	angry
21359	lose what , you ? i 'm not lose anyth you are i know you do n't shut up you are a dud	angry
21360	u know ur mark in class 10th nope 8th..i guess you are in 10th i 'm in 12th buddi	others
21361	you are v v sweet thanks..you are sweet too ! i like it to me	happy
21362	how about you then . ? 😂 so wa i😜 nehh you got ta be kid me	others
21363	no . 50 buck is too less for me to put that much effort . more money i have veri littl ok. i 'll do that . but whi should i promot you .	others
21364	what will happen will do what would do you	others
21365	thanku welcomme ... : ) give me your number	others
21366	can you help me or not what do you want to ask ? whi do i alway feel like i dont wont ani peopl at all	others
21367	i do n't think you like me anymor i never said that weirdo you did , just now	sad
21368	you leav me no babi . 😭😭😭😭	sad
21369	what did u shop cloth , what els ? wow that nice	happy
21370	tell someth about you be fat . 😂	happy
21371	i 'm a good kind person , but im lonley of cours u r. whi r u ask ? i 'm lonley nobodi is there for me	sad
21372	i love her should i tell her someon is veri happi with that should i tell her or not	others
21373	numner nativ io app is come soon . no idea about android . can you share you photograph	others
21374	i ll slap u hard we can slap each other : ‑/ shut up	angry
21375	are you busi ? mayb . i will get back to you . so stupid are you	angry
21376	i man alway respect the woman you need to show them they still need to respect you . ye he 's right you 're veri good woman now i 'll leav it to you i 'll see you later ok good day	others
21377	it wa good wa amaz as expect : - ) . beer	happy
21378	what you might run into krk . who are you	others
21379	cool good , good good good i 'll fail in math exam	sad
21380	whi did u tell that it is spare spare the rod , spoil the child ! i need to go for wc 😋	others
21381	until u accept ye who do u have love u	others
21382	do n't distract me ? and you do it so well ! answer thi	others
21383	no am not stupid your autocorrect doe n't correct your grammar though you should know how to use that.. you are stupid	angry
21384	i have problem do you ... i wan na fuck you	angry
21385	say someth noth . caus i 'm not talk to you . whi you not gon na talk to me ... huh	angry
21386	me for u what your refer and earn promgram	others
21387	i am fine and you i 'm fine thank you ... and you ? ? ? 😅 i am fine and you	others
21388	you you stupid idiot i know : ( ok	angry
21389	danc on my bed on the beat of `` shape of you '' heartless by kany west . i often do break into danc when i hear it . haha . 😄	happy
21390	where you parti ? it at on friday , on saturday n on sunday . ( ^o^ ) where though ?	others
21391	cool thumb up emoji : - ) do u know telugu	others
21392	first u will snd me on kudhi i have sent c i do n't have	others
21393	pleas send me the i delet it whoop pictur	others
21394	i want biriyani boss we all can eat curd biryani onli : p are you tamil	others
21395	ok.. i did n't get it did you type correctli ? so tell me the best thing you ever thought about sex .	others
21396	ok 👌 sure ^^👌 ^^^👌 👌 ^👌 i ’ m gon na go jackoff now babe	others
21397	realli realli what ? u cri for that	others
21398	that i care about peopl and i do n't want to hurt anyon whi ? i have hurt peopl in the past	sad
21399	too upset with my best friend . miss him cough cough and what about me ! : ' ( he die last year	sad
21400	u hv onli tld dt u hv decid a babi name ? ? ? ! ! ! ! ! ! hehe kana mme i won't.. shut up u idiot 😡	angry
21401	but thi is differ have someon record it for me 😭	sad
21402	you 're veri funni all love ! ( ^o^ ) you 're veri funni	happy
21403	not at all whi , do you say that ? i 'll feel happi	others
21404	whi you use my pix ... . ? becaus i do . ohhh	others
21405	i know that . i know u know that i know i know that you know that i do n't care	angry
21406	is that ok now you have to earn it how r u ?	others
21407	what do you want i do n't know what i want to do.. whi are you chate with me	angry
21408	i am kind of bore stori of my life . i thought you would be like siri	others
