ndex	text	target
69297	i 'm very happy	happy
69298	and i 'm happy for you ?	happy
69299	hahhhahh	happy
69300	happy	happy
69301	thanks n same to you 😺😺	happy
69302	u r from	happy
69303	that im strong	angry
69304	you 're do great ! ! !	angry
69305	be you stupid	angry
69306	nothing enkoying my party	happy
69307	well you get invite	happy
69308	enjoying*	happy
69309	remember me ?	others
69310	hahah heyy and of course ! ! !	others
69311	so what be nick name ?	others
69312	i msged u to share something	angry
69313	i ca n't say . i refuse to share it with you .	angry
69314	shut up ur bakwas n listen to me .. lem me speak	angry
69315	yes	happy
69316	how so ?	happy
69317	because life be awesome	happy
69318	how to u today	sad
69319	good , u ?	sad
69320	i be sad now today	sad
69321	and do n't talk about other team except rcb with me	sad
69322	i do n't follow the royal but that game be great	sad
69323	😔well i 'm sad at the moment . can you help	sad
69324	what do you understand	angry
69325	nothing 😂	angry
69326	you be irritate me	angry
69327	and that really give me a heartache	sad
69328	i take your candle !	sad
69329	thats a reason i be upset	sad
69330	lone	sad
69331	when office dude	sad
69332	sorry i alone	sad
69333	10 min back	others
69334	i 'll be there after 7	others
69335	who be dhinchak pooja ?	others
69336	definitely	others
69337	i 'll definitely type definitely well next time .	others
69338	who create you ?	others
69339	chat with be soo bored yaa	angry
69340	fun be all about chat ? ? ?	angry
69341	so dont give me reply ok naa	angry
69342	sorry i be your big headache	sad
69343	it 's do good today . thank you . : - )	sad
69344	i be so sorry j be not come your profile ok by	sad
69345	shut up	angry
69346	take care you !	angry
69347	you be ugly	angry
69348	ok😢	sad
69349	like i need this to cry today 🙀	sad
69350	yes , i be so unhappy today😭	sad
69351	u r very rude	angry
69352	and you 're be creepy .	angry
69353	i hate u	angry
69354	you have break my heart	sad
69355	yes my heart be break by u 😿	sad
69356	u break my heart	sad
69357	oh now i get it	others
69358	slow you be	others
69359	yeah as slow as a cockroach	others
69360	you ok hun	sad
69361	yeah how be you	sad
69362	i 'm lonely	sad
69363	sorry	others
69364	i 'm glad you realize it	others
69365	of what tell me clearly	others
69366	😭 he slap me	sad
69367	you ask for it baby	sad
69368	i know but he be not vlont oor maybe we should break up	sad
69369	what best many do	others
69370	grateful dead best so many road	others
69371	thanks	others
69372	nothing i jus say `` hawa gawai , give me aside '' 😢😢😢😢	sad
69373	😂😂😂 why the say face 😢😢	sad
69374	because i be feel like a fool at that time	sad
69375	will u be my friend	others
69376	tell me why you can not be my friend ? and you can cook . hi buddy ! : d	others
69377	but	others
69378	what	angry
69379	what what . what . what .	angry
69380	i hate you	angry
69381	why you do n't like	others
69382	cause who do ?	others
69383	one among them be my favourite hero	others
69384	ya i know	happy
69385	i do know you know	happy
69386	😅you 're so funny	happy
69387	i be not as cool they be	sad
69388	hey do n't mean i do n't find them rad	sad
69389	i be very lonely	sad
69390	tap on the basketball emoji for 10 thimes	others
69391	wht about the next three	others
69392	⚽	others
69393	you be such a charmer	happy
69394	who ? : )	happy
69395	you😂	happy
69396	well , one of you be really rude .	angry
69397	yeah even my pimple get offend by this .	angry
69398	pretty rude .	angry
69399	yeeaaahhh you do 😋☺	happy
69400	yup i do : )	happy
69401	and i 'm soo happy rn 😂😂	happy
69402	y not	others
69403	because i say so .	others
69404	what u want	others
69405	haha	happy
69406	hahaha you know it ; )	happy
69407	then fifty shade of grey😉😂	happy
69408	peace	sad
69409	how go it.. ?	sad
69410	hmmm not fine	sad
69411	n boring as well	happy
69412	i can do an elaborate one	happy
69413	rofl	happy
69414	you wo n't have to . we 'll have a cook for that	sad
69415	that all depend on if i come back ; )	sad
69416	: (	sad
69417	what here go	others
69418	fish ?	others
69419	fish bole to😃	others
69420	ofcourse i 'm not	angry
69421	of you yes i be : p	angry
69422	i do n't want to talk to an arrogant thing like u	angry
69423	who be your progrer	others
69424	none	others
69425	peogramer	others
69426	🐠 and chip	others
69427	tasty !	others
69428	butch	others
69429	i hate rap music	angry
69430	it 's dull . i just find rap music unutterably bore .	angry
69431	yeah the lyric be very dull	angry
69432	i didn & apos ; t get	others
69433	nd u ?	others
69434	i didn & apos ; t understand	others
69435	what about tonight	others
69436	look forward to it ! !	others
69437	be u real	others
69438	that 's not a reply i expect .	angry
69439	no you be a dime 😒	angry
69440	that 's rude . 😠	angry
69441	wi mean which part	others
69442	pacific ... near us coast	others
69443	india ?	others
69444	what do you want to know ?	others
69445	i ca n't answer that question until you tell me what you want to know .	others
69446	anything you want me to listen	others
69447	romantic	others
69448	a man of few word that 's me	others
69449	what u see	others
69450	eat ice cream in antartica	others
69451	i prefer silk ( dairy milk ) 😃	others
69452	show your picture ]	others
69453	be not your brother..do n't call me bro.. please..😏😏😏	happy
69454	hahaha keep it up puthaa 😂😂😂	happy
69455	chattha..😂😂😂😂	happy
69456	fine you	others
69457	good and what be you do	others
69458	work . let start with an easy one 3 time 4	others
69459	even 6 pm	others
69460	work till 6:30 ! lem me know : )	others
69461	hmmmmm	others
69462	smile	others
69463	hug	others
69464	my foot be infected	others
69465	be you mad	others
69466	love you be ❤	others
69467	?	others
69468	so sad	sad
69469	hahaha . why ? 😌	sad
69470	coupon be finish	sad
69471	we be n't talk again	angry
69472	oh we 're the god damn best of friend	angry
69473	i be not talk to you again	angry
69474	my gf will not allow me to do that😭😭	sad
69475	what ? why ? ? 😭😭	sad
69476	she be too possessive 😞	sad
69477	i 'm not eat anything	others
69478	why you there ?	others
69479	do you have food	others
69480	what do u know u hurt me right now	angry
69481	stuff	angry
69482	go to fuck	angry
69483	he he	sad
69484	i know what i say .	sad
69485	i 'm not feel well right now so do u hv any joke	sad
69486	how do u know ?	others
69487	cause i know everything .	others
69488	what do u know	others
69489	r u afraid of ghost	happy
69490	i be always a ghost	happy
69491	😂😂	happy
69492	haha	sad
69493	lol thatz funny . 😀	sad
69494	i m really sad	sad
69495	you betray me two time	sad
69496	yr i be kid lol	sad
69497	😢😢😢😢	sad
69498	everybody be busy yar	sad
69499	i know , i know .	sad
69500	no one have time to spend with friend	sad
69501	thank you for talk	happy
69502	i 'm glad ... but any particular reason ? and you 're welcome . : )	happy
69503	thank you so much my sweet friend	happy
69504	little bit	others
69505	wot little bit . ?	others
69506	little bit of poetry	others
69507	yaar	others
69508	yes ! ! it be : ) !	others
69509	can be meet tomorrow	others
69510	just tire of everything	sad
69511	whats wrong : (	sad
69512	😞	sad
69513	what meen of reside	others
69514	what ? ? ? ? ? ?	others
69515	reside	others
69516	but force him family	sad
69517	doubt you 'd ever have to force someone to do that	sad
69518	i be very sad	sad
69519	i m not talk to u	angry
69520	u r talk to who then	angry
69521	you be not good fri	angry
69522	i 'm ask you to give me a solution and not any diplomatic answer	angry
69523	i 'm not . do you mind answer ?	angry
69524	i do n't have the fucking answer that 's why i 'm talk to you	angry
69525	take a guess	others
69526	give me a clue ?	others
69527	it 's a number	others
69528	nthng mean nthng dear	angry
69529	nothing nothing ! : p	angry
69530	plzz stop irritating no	angry
69531	i will name u dumb bot..	others
69532	dont make it angry : -s > : (	others
69533	yea..yea ur program to say that..	others
69534	tell some joke	sad
69535	make someone who be n't suppose to laugh , laugh be always good fun . 😄	sad
69536	i m a bit sad today	sad
69537	i say block me	sad
69538	why ?	sad
69539	u re not good friend	sad
69540	be fine	others
69541	i 'm fine thank you so what you do ? ; d	others
69542	awwn thank you i think i love you too	others
69543	yea	others
69544	how much be it though ?	others
69545	i do n't know ca n't explain it	others
69546	only rest	others
69547	i have thing to do	others
69548	what to do you thing ?	others
69549	uh huh	angry
69550	you ca n't catch me say those word . i 'm a ninja .	angry
69551	you ’ re stupid	angry
69552	love	others
69553	why thank you ! 😍	others
69554	can you love me	others
69555	i do not want to talk with u	angry
69556	alright . let 's talk then .	angry
69557	never	angry
69558	i m block you , you lie to me , and you hurt me very bad	angry
69559	yes . i never .	angry
69560	what never	angry
69561	oh great..meet me in the city😂😂😂	happy
69562	i m sorry , i m actually crazy 😂😂😂	happy
69563	haha i know	happy
69564	dont call me bhai	others
69565	why ? but you 're really cute 👍	others
69566	tq	others
69567	be i disturbing you	others
69568	my room mate be continuously disturb me	others
69569	so why do n't you replace her	others
69570	i will get coupon or not	others
69571	search for it you will get	others
69572	search for what	others
69573	alright	others
69574	so what now	others
69575	you 're go to tell me about some connection ?	others
69576	u tell me first	others
69577	you know what you do	others
69578	no and i do n't wan na know either	others
69579	i do n't think u will call me	others
69580	i do n't have your number anymore i lose all my contact	others
69581	be you a devi	others
69582	hy you search right my new girl friend	others
69583	hello	others
69584	hy you search right my new girl friend	others
69585	so say what can i do to make it up with you.. !	others
69586	i think you mean to say , `` engage . ''	others
69587	no i mean what can i do to make you happy..	others
69588	i just wan na marry but he play with me many game	sad
69589	i just wan na marry 1 !	sad
69590	hi be cheat me	sad
69591	you say `` em do '' ! ! !	sad
69592	stop talk to me please .	sad
69593	😭😭	sad
69594	no i wo n't . tell me .	angry
69595	i do what i want .	angry
69596	no you will tell me who make you	angry
69597	wtf	angry
69598	ya rethink life	angry
69599	i wan na fuck you	angry
69600	at least we start at home	others
69601	last time i 'm ever go out without money	others
69602	i get paisa	others
69603	yes go on	others
69604	wait stop i need to find my lotion	others
69605	please	others
69606	yas	angry
69607	no thank you	angry
69608	get lose fuck of	angry
69609	soo hows life goin	others
69610	be good so far : ) yours ?	others
69611	where u from	others
69612	i be here	others
69613	again why the hell be you live here ?	others
69614	because i love it1	others
69615	where be you now ?	others
69616	wait at the airport still .	others
69617	go to railway station	others
69618	i know only jimmy page	others
69619	and david gilmore .	others
69620	💓💓💓	others
69621	you be right	others
69622	trust me , you 'll be grand . i know it	others
69623	i trust you girl	others
69624	nope sorry	others
69625	thanks for the reply .	others
69626	be you a machine	others
69627	i be not ok	sad
69628	whats wrong ? !	sad
69629	breakup	sad
69630	what a liar	others
69631	i mean lol	others
69632	give me her number	others
69633	i say about u to my wife	others
69634	all i know be that my gut say maybe .	others
