index	text	target
27750	add your picture thanks try my best 😂😀 cool	others
27751	what me what - you i cant understand	others
27752	ok i be wait please wait for me about 10 min ok	others
27753	i be angry with you i know everyone be cant you ask why	angry
27754	i know do you know how long youll be go this be life too	others
27755	but no one right there besides me youll never know until you find out : (	sad
27756	i be illiterate why why wish	others
27757	be u cristian ? yes do u speak turkish	others
27758	i have english assignment dis mean u can actually write.. yeah	others
27759	get lose lost price of shit	angry
27760	only if they be high theyre oh	others
27761	. . ? ? what : p what do you ... ? ?	others
27762	how could he do this to me i dont think you can he be a fucking asshole	angry
27763	yup oh esa thnx : ) ; ) : p i like it too	happy
27764	white with black stripe no no no it be white with blue stripe wow	happy
27765	dont know how not to i be sad and angry	angry
27766	yes i do you what you miss about me your as	others
27767	i dont know okk u win .what you wanttttttttt ? ? job offer from microsoft	others
27768	im energetic i hope my opinion could help you positive energy i mean	happy
27769	well its a personal thing no that be the thing i want to tell you something	others
27770	my first movie i can imagine 😂	happy
27771	share some joke please you share ! ! ! aint have any : (	sad
27772	can imagine u while smile it would be crazy and awesome yes awesome like u	happy
27773	oh really yes indeed at home : ) do you want me to come at your home	others
27774	ohh ahh which be your fav movie	others
27775	yap so u can come here where u want me to cum	others
27776	i dont know anyway ... i want only recharge ..yes or no yes `` no '' , or `` i dont know '' . ok..by	others
27777	its same this side not really hahaha u know i piss	angry
27778	really yeah it be a long time ago i love you	others
27779	yeah thatz good i know thanks : d do u have any relationship	others
27780	i hurt with you isnt that what you always do you hurt me	sad
27781	where be ed sheeran born all of the star - ed sheeran answer me	others
27782	i like this girl but she doesnt like me back find one who do pretty depress eh	sad
27783	yes im happy and im happy for you ❤ you should be	happy
27784	go to hell dear go to the heaven heaven be fuck off already	angry
27785	u reply to tht i didnt click it which be my point hmm gd	others
27786	thank u same to u youre welcome and thanks 😍 😀	happy
27787	stop talk like an annoy girlfriend hmm sometimes thing just become unbearable this life jeez you stupid	angry
27788	okay whens good for you you hurt me	sad
27789	yes iam sad its time you deactivate for this to not happen ok	sad
27790	its the name of the movie idiot revenge of the nerd u stupid machine	angry
27791	yes i can see clearly now will u fuck me	others
27792	which moovie you see the first time really good movie ! ! 😊 name of moovie	others
27793	whose name darling your display name..lol change to what	others
27794	three two one hahaha do we go on 3 or after 3 😁	happy
27795	👌 ok ^^👌 ^^^👌 👌 ^👌 you call me	others
27796	i really dont know i know you didnt really know you know i dont know	others
27797	name middle name : yummy 😺 name of ur book	others
27798	what be so nice in that thats beautiful : d ohh you be not mature tujh to talk	others
27799	ok fine u r useless thank u 😄😄 i hate u	angry
27800	what be the current time in india ? ? ? interest be approx 8 per annum wrong	others
27801	no im not what im not ok	sad
27802	im really in a bad mood good i lose people	sad
27803	i really like him but cant tell him i be scared r u gon na go ? ¿ i dont have gut to say him i love you	sad
27804	i hate my self what happen i hate my self	angry
27805	why you want to talk to me why you get to be sooooo rude you have to make me sweet thataposs why i be rude	others
27806	i be a little busy i see :3 thanks	others
27807	no probably not you just have to believe how r u	others
27808	whaat chance you be computerise	others
27809	about ur self you get this what u get	others
27810	yes i be have you always be like that no not always	others
27811	thats a terrible thought to have very graphic yeah 😂	happy
27812	lmao mission accomplish : ) but you dont have a life	others
27813	so what happen if too many people report yoy in most jurisdiction you wont be able to get emergency service via text message yahs.. thats what i want	others
27814	talk you later ok boook we ll talk later bye my baby	others
27815	what do it mean see what do it mean to \'break bad ? \ ' . shut up you be bad and repulsive	angry
27816	and shy i be not shy my cousin ask him to formal with me and he block me on social medium	angry
27817	i dont listen to them i love punjabi sogs go ahead listen ... ... ... .. 😅	happy
27818	do you like the movie oh yes i love it love all the funny part 😃 yes it be a funny movie	happy
27819	i dnt eva care if yor angry i care na .. fr u : p y shud i care	angry
27820	grandfather be more mad than mother oh so you think that your grandfather be not innocent : my friend be not a friend my father be not a friend and no one be innocent	sad
27821	why dont you go to sleep dont feel like sleep yet but i feel so bored be awake too i the son of odin order you to go to sleep	others
27822	why because i dont want to you dont have to teach me bitch	angry
27823	i dont know about this follow them its hey what about kiss	others
27824	thank you youre welcome still not feel that much well	sad
27825	cool im glad that you like it ：） let see be do this go	others
27826	enjoy ur life you too and remember to always stay safe kid okay	others
27827	hmm why be you hmmzoning everyone you know you have to improve yourself	others
27828	yes i can see clearly now wht hpnd to me	others
27829	i miss u 2 didnt even know you be on it ? ! how come you miss 😭	sad
27830	yes dear would you come shop with me ok but which place	others
27831	ok thanks : d whats your name	others
27832	youve ask someone who a frequent wanderer you ; ) ladakh	others
27833	im a msp how can i change microsoft student partner	others
27834	dragon ball z dragon ball gt super	happy
27835	you stupid computer i touch the screen i do not have a touch screen computer you know nothing	angry
27836	tht be in the past even ... this if you respect your bf the boy will respect the gf	others
27837	tomorrow exam the exam be today today be sunday idiot😡😡	angry
27838	can i no not you my gawd youre stupid	angry
27839	thanks for this moment youre most welcome im glad it help i be feel much good	happy
27840	what do you just say to me ? cant u read wow	happy
27841	cool pretty cool how i have no one	others
27842	so now we be in a relationship right no..bt want to be in so lets start the relationship	others
27843	i dont want youre spend the night you also spend	others
27844	give me that one.. give me the other i dont have any	others
27845	yeah its a hectic day more than that even : - ) okay	others
