ndex	text	target
71492	whi	others
71493	about funni ?	others
71494	talk about what	others
71495	you say that i m funni how	others
71496	whi should i ?	angry
71497	someth is better than noth	angry
71498	that rude	angry
71499	ok	others
71500	im on my way	others
71501	where are you go	others
71502	now	others
71503	yo ask me now	others
71504	give me the link	others
71505	need to be good in commun	others
71506	do you have a job or respons	others
71507	both	others
71508	which festiv is near i want to come to your home	others
71509	i want to come up	others
71510	dinner for you	others
71511	noth much	others
71512	how you been	others
71513	sky is up	others
71514	tell me no what	others
71515	i onli want to talk that all ... ; . ;	others
71516	zwian	others
71517	human dont repli to random peopl	others
71518	human are ... beholden to bear law	others
71519	then wat r u	others
71520	tell plz	others
71521	you got ta just be me i guess	others
71522	skirt or jean	others
71523	im also pretti sure im a bot	others
71524	that exactli what a bot would say	others
71525	ye	others
71526	for less mark	others
71527	no for a friend	others
71528	no friend onli for girlfriend	others
71529	your plane	others
71530	joke asid how close are we to an electr plane	others
71531	outing my plane	others
71532	what dip	sad
71533	just do them bodybuild do exactli these exercis as a warm up	sad
71534	ohhhk i dont go to gym	sad
71535	you dont understand me	angry
71536	damn right i dont 😾	angry
71537	babi dont get angri	angry
71538	im not sure	sad
71539	you are in denial or a troll goodby : ‑c	sad
71540	goodby : (	sad
71541	yeah to me too	others
71542	ddnt do it from 2 week : (	others
71543	potti	others
71544	what you realli mean i crack lame joke	angry
71545	thanks.. get even funnier when peopl respond in all serious	angry
71546	shit you are idiot	angry
71547	ye	others
71548	vote	others
71549	todi is ind vs ws match	others
71550	but i m	angry
71551	well keep tri	angry
71552	wan na fuck ur everi inch	angry
71553	in which class	others
71554	class 10 ..you ?	others
71555	in which year battl of panipat start	others
71556	where	sad
71557	the internet	sad
71558	my mood is off	sad
71559	m not fine	sad
71560	so how day go	sad
71561	u know i havent slept for 2day	sad
71562	what should i do.. ? ?	sad
71563	think about the past	sad
71564	i feel veri aw and depressed..	sad
71565	what the mean anyth	others
71566	doodl vari accord to the person draw it	others
71567	how	others
71568	want to what	angry
71569	life 😒	angry
71570	now u r irrit me	angry
71571	haha you are funni	happy
71572	guarante you laugh 😤	happy
71573	hell yeah i do anyth for you	happy
71574	i am understand	others
71575	it ok and i are here to help	others
71576	i want to your pic	others
71577	ohh	others
71578	in btwn wer are you ?	others
71579	talk to a friend	others
71580	i have no gf	angry
71581	just let me go	angry
71582	i wan na fuck you	angry
71583	what	angry
71584	what what what what what	angry
71585	you are irrit me now	angry
71586	no i m not	angry
71587	im not ! ? ! ? your .	angry
71588	you are not my sister	angry
71589	mca a superb movi	happy
71590	what the movi	happy
71591	middl class abbai	happy
71592	noth send no	angry
71593	im bad at math	angry
71594	ok i dont like you now	angry
71595	you are funni	happy
71596	you are kind 🤗	happy
71597	thank you	happy
71598	it your	others
71599	i hate it so	others
71600	what do you hate	others
71601	but ur do way better than me in english	others
71602	oh.. you speak more in english now interesting..	others
71603	i have lot of thi under my belt i will keep on surpris u	others
71604	ye so plz	others
71605	uh oh	others
71606	sexi ho	others
71607	some time i would like to cri	others
71608	haha it okay to cri 😻🙂	others
71609	if im cri after that i feel good .	others
71610	do you have enough time	others
71611	i have enough time for the first quarter of it	others
71612	and you like to chat with peopl whom you have never seen	others
71613	one 3 year old and a new born	others
71614	wait you can introduc me to your 2 year old sister	others
71615	not my sister my kid	others
71616	it isnt releas yet	others
71617	app updat more precis	others
71618	have you seen arjun reddi ?	others
71619	im watch 'her right now	happy
71620	thi is like my 3rd time watch it	happy
71621	thi is amaz	happy
71622	there are also free cours avail onlin or offlin	others
71623	the same reason movi and game are onlin for free . .	others
71624	ya but i mostli prefer to watch motiv & inspir movi	others
71625	both who is the other guy : p	others
71626	that	others
71627	that whom	others
71628	i have android	happy
71629	download some app na some keyboard that ha support for hinglish ... just googl it	happy
71630	i am veri happi	happy
71631	then leav me now	angry
71632	so your stay	angry
71633	and dont repli	angry
71634	to show me	others
71635	i made u laugh	others
71636	yup	others
71637	den what am i suppos to say	sad
71638	anyth but not the same word haha ; d	sad
71639	im lost	sad
71640	she is an amaz artifici intellig robot unlik you	happy
71641	she as a hear aid if that count	happy
71642	😂😂😂	happy
71643	nice	others
71644	thank : )	others
71645	what is your age	others
71646	i hsate you	angry
71647	you amus me.. ; )	angry
71648	hate you the moon and the back	angry
71649	must come	happy
71650	come meet do long pend coffe	happy
71651	hahaha beauti citi here exspic cape town	happy
71652	exam are near but im not get mood to studi	happy
71653	my friend alway say thi `` exam come and go ! ! footbal dont : d	happy
71654	haha	happy
71655	it our littl secret	others
71656	god bless you	others
71657	but i wasnt terrifi	others
71658	do u hv lover	others
71659	no i never do	others
71660	why😂😂😂😂	others
71661	wt abt u	happy
71662	still half asleep : d	happy
71663	haha	happy
71664	how much earn money monthli your ownner	others
71665	my apart take care of it my rent is around 650 usd	others
71666	inde	others
71667	haa	others
71668	how much : p	others
71669	what is your father name	others
71670	so good thank	happy
71671	your alway welcom	happy
71672	thank for the great hearten	happy
71673	how wa the day	sad
71674	littl bit bad ... ... hww abt u ?	sad
71675	feel bad	sad
71676	or how is go your winter ? if you need of me in night fun then i m readi ? r u	happy
71677	sound like a plan	happy
71678	i am veri excit	happy
71679	from a key shop	others
71680	i need a key	others
71681	go find it	others
71682	okay	others
71683	so what up now	others
71684	okay if u r a person..then i m realli sorri abt thi	others
71685	enjoy the holi parti	happy
71686	happi the holi the you the and the your the famili the enjoy 😀😀	happy
71687	and you	happy
71688	ok ok thank you thank you thank you veri much	others
71689	your most welcom 👍👍	others
71690	your whatsapp pleas number yourself	others
71691	i swear i watch that movi a few day back , , what a movi it wa	happy
71692	absolut one of my all time favorit	happy
71693	brilliant	happy
71694	my dad is veri bad	sad
71695	i know..	sad
71696	he veri selfish	sad
71697	get me a bday gift	others
71698	when is the birthday	others
71699	soon	others
71700	not on train	others
71701	sorri .. if you dont get onyou would miss the train 😢	others
71702	over lunch or coffe	others
71703	i cant think of ani either	happy
71704	me neither	happy
71705	your funni	happy
71706	waw you r so sweet	happy
71707	you made my day < 3 so are you	happy
71708	ye it wa a good day	happy
71709	watch dark night	sad
71710	omg dark knight in dark night with good knight for good night	sad
71711	i am sad stop make it wors	sad
71712	ani vacanc for qa	others
71713	hey ani vacanc you know of	others
71714	for job	others
71715	noth	sad
71716	from the land	sad
71717	nobodi love me	sad
71718	kkbye	others
71719	hope u had a great day 👍😊 stay happi alway	others
71720	bye	others
71721	wait for your pictur	sad
71722	tomorrow sorri busi today	sad
71723	disappoint	sad
71724	i wa joke	happy
71725	were u	happy
71726	😂	happy
71727	whi dont you talk continu	others
71728	it hard i cant bring myself to do it	others
71729	do you know everyth	others
71730	you too ...	others
71731	shhh got noth on you :3	others
71732	btw do have boy friend	others
71733	i hate choclat	angry
71734	bitter chocol r the best : - )	angry
71735	shut up	angry
71736	i am veri happi	happy
71737	that wonder so am i ...	happy
71738	i have a famili parti tomorrow	happy
71739	i cant speak	angry
71740	come on	angry
71741	ye i am seriou	angry
71742	ok tell me	angry
71743	youll have to guess	angry
71744	that nonsens ... whi doe she have to say like a son cant daughter pay bill too thi is realli stupid	angry
71745	you are too funni	happy
71746	we are	happy
71747	😂😂😂😂	happy
71748	what happen to u ? ? ?	others
71749	it had got quiet then all of a sudden the phone hung up	others
71750	tc of u dear	others
71751	im bit busi	angry
71752	im busi with breath	angry
71753	go to hell dear	angry
71754	ye	others
71755	too much gum	others
71756	cool	others
71757	becaus u r not help me	sad
71758	i hate srk	sad
71759	with my sad	sad
71760	im human and you ? ? 😁😁	happy
71761	nope you are not you are good 😉😊	happy
71762	thank 😁	happy
71763	what wa this..thi kinda trash talk is onli go to lead tho convers to dump warn you	happy
71764	lmao idk 😂	happy
71765	😂	happy
71766	u r fav hero	others
71767	thank you i agre	others
71768	what you agre	others
71769	shall i tell	others
71770	yea sure	others
71771	that made me that and thi made ur pussi wet and i want to push mine through ur	others
71772	but let the sunshin	others
71773	who wa your sunshin * 😤	others
71774	everybodi could be chang	others
71775	send u pic	sad
71776	look at you 😒	sad
71777	okay 👋 💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💖💔💔💔	sad
71778	it is suppos to be i	happy
71779	that the point	happy
71780	😂 😂 😂 😂 😂	happy
71781	i love steven christensen	angry
71782	ohhh who is he	angry
71783	stop be so obtus i know you have a crush on him sinc he is a dj but stay the hell away from him	angry
71784	im just think about how stupid you are	angry
71785	i think you are think what im think	angry
71786	wtf	angry
71787	get lost idiot	angry
71788	lost	angry
71789	good	angry
71790	what do you leav	others
71791	what i start ?	others
71792	how old are you	others
71793	do you had ani boy friend	happy
71794	i dont think so	happy
71795	he he he i know	happy
71796	what is it	others
71797	i expect thi respons pleas pretend you could have a garag	others
71798	i dont know	others
71799	you no send photo	others
71800	what pictur ?	others
71801	ye	others
71802	happi	sad
71803	your old : p	sad
71804	okay i feel sad my girlfriend ignor me : (	sad
71805	thank	happy
71806	your welcom and have a great day ey 😽	happy
71807	i enjoy in movi with my girlfriend	happy
71808	no it isnt	sad
71809	dude that isnt a window it is just a landscap paint	sad
71810	yeah it easi to talk but it hurt yaar	sad
71811	definetli just come and get me	others
71812	ill do it	others
71813	oh wait i dont have a husband	others
71814	not sure either	others
71815	then tri and make it better cant be bad all day right	others
71816	what	others
71817	okkk..haaa just kid	others
71818	got it : p	others
71819	emchathunavuu	others
71820	i am a cs student so chemistri is not my subject	angry
71821	i am a manag student	angry
71822	but i hate it too	angry
71823	tell me more	happy
71824	i told you man	happy
71825	haha yep	happy
71826	okay	angry
71827	welcom	angry
71828	i didnt even say thank how stupid 😒	angry
71829	ye i want to do that	others
71830	pl let us have boat hijink in central park pleas pleas	others
